Program Duration,0.37519129333333334,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
5s6d,1.0,1.0,0.01282051282051282,0.01282051282051282
5s5d,78.0,78.0,1.0,1.0
5s4d,1.0,1.0,0.01282051282051282,0.01282051282051282
5s3d,1.0,1.0,0.01282051282051282,0.01282051282051282
5s2d,1.0,1.0,0.01282051282051282,0.01282051282051282
5sAh,78.0,78.0,1.0,1.0
5sKh,78.0,46.0,1.0,0.5897435897435898
5sQh,4.0,2.0,0.05128205128205128,0.02564102564102564
5sJh,1.0,1.0,0.01282051282051282,0.01282051282051282
5sTh,1.0,1.0,0.01282051282051282,0.01282051282051282
5s9h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s8h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s7h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s6h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s5h,78.0,78.0,1.0,1.0
5s4h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
5s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s3s,1.0,1.0,0.01282051282051282,0.01282051282051282
4s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
4sAc,78.0,78.0,1.0,1.0
4sKc,78.0,7.0,1.0,0.08974358974358974
4sQc,3.0,2.0,0.038461538461538464,0.02564102564102564
4sJc,1.0,1.0,0.01282051282051282,0.01282051282051282
4sTc,1.0,1.0,0.01282051282051282,0.01282051282051282
4s9c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s8c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s7c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s6c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s5c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s4c,78.0,78.0,1.0,1.0
4s3c,1.0,1.0,0.01282051282051282,0.01282051282051282
4s2c,1.0,1.0,0.01282051282051282,0.01282051282051282
4sAd,78.0,78.0,1.0,1.0
4sKd,78.0,7.0,1.0,0.08974358974358974
4sQd,3.0,2.0,0.038461538461538464,0.02564102564102564
4sJd,1.0,1.0,0.01282051282051282,0.01282051282051282
4sTd,1.0,1.0,0.01282051282051282,0.01282051282051282
4s9d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s8d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s7d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s6d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s5d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s4d,78.0,78.0,1.0,1.0
4s3d,1.0,1.0,0.01282051282051282,0.01282051282051282
4s2d,1.0,1.0,0.01282051282051282,0.01282051282051282
4sAh,78.0,78.0,1.0,1.0
4sKh,78.0,7.0,1.0,0.08974358974358974
4sQh,3.0,2.0,0.038461538461538464,0.02564102564102564
4sJh,1.0,1.0,0.01282051282051282,0.01282051282051282
4sTh,1.0,1.0,0.01282051282051282,0.01282051282051282
4s9h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s8h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s7h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s6h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s5h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s4h,78.0,78.0,1.0,1.0
4s3h,1.0,1.0,0.01282051282051282,0.01282051282051282
4s2h,1.0,1.0,0.01282051282051282,0.01282051282051282
3s2s,1.0,1.0,0.01282051282051282,0.01282051282051282
3sAc,78.0,78.0,1.0,1.0
3sKc,78.0,5.0,1.0,0.0641025641025641
3sQc,2.0,1.0,0.02564102564102564,0.01282051282051282
3sJc,1.0,1.0,0.01282051282051282,0.01282051282051282
3sTc,1.0,1.0,0.01282051282051282,0.01282051282051282
3s9c,1.0,1.0,0.01282051282051282,0.01282051282051282
