Program Duration,263.8399651,mins,,,,,,,,
,,,,,,Starting from 1s,,,,
Hand,P1 - F,P2 - F,P1 - S,P2 - S,,P1 - S,P2 - S,,,
Ts5h,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts4h,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts3h,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
Ts2h,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9s8s,45215,9,0.999977884,1.99E-04,,1,8.88E-05,,-2.21E-05,1.10E-04
9s7s,45215,5,0.999977884,1.11E-04,,1,4.44E-05,,-2.21E-05,6.66E-05
9s6s,45209,3,0.999845188,6.63E-05,,0.999888956,2.22E-05,,-4.38E-05,4.41E-05
9s5s,45188,2,0.99938075,4.42E-05,,0.999666867,2.22E-05,,-2.86E-04,2.20E-05
9s4s,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9s3s,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9s2s,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9sAc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
9sKc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
9sQc,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
9sJc,45215,27190,0.999977884,0.60133581,x,1,0.600817287,,-2.21E-05,5.19E-04
9sTc,45215,8,0.999977884,1.77E-04,,1,8.88E-05,,-2.21E-05,8.82E-05
9s9c,45215,45215,0.999977884,0.999977884,,1,1,,-2.21E-05,-2.21E-05
9s8c,45203,3,0.999712491,6.63E-05,,0.999844538,2.22E-05,,-1.32E-04,4.41E-05
9s7c,45175,2,0.999093241,4.42E-05,,0.999555822,2.22E-05,,-4.63E-04,2.20E-05
9s6c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9s5c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
9s4c,2,0,4.42E-05,0,,2.22E-05,2.22E-05,,2.20E-05,-2.22E-05
