Kc8d,10.0,10.0,1.0,1.0
Kc7d,10.0,10.0,1.0,1.0
Kc6d,10.0,10.0,1.0,1.0
Kc5d,10.0,10.0,1.0,1.0
Kc4d,10.0,10.0,1.0,1.0
Kc3d,10.0,10.0,1.0,1.0
Kc2d,10.0,5.0,1.0,0.5
KcAh,10.0,10.0,1.0,1.0
KcKh,10.0,10.0,1.0,1.0
KcQh,10.0,10.0,1.0,1.0
KcJh,10.0,10.0,1.0,1.0
KcTh,10.0,10.0,1.0,1.0
Kc9h,10.0,10.0,1.0,1.0
Kc8h,10.0,10.0,1.0,1.0
Kc7h,10.0,10.0,1.0,1.0
Kc6h,10.0,10.0,1.0,1.0
Kc5h,10.0,10.0,1.0,1.0
Kc4h,10.0,10.0,1.0,1.0
Kc3h,10.0,10.0,1.0,1.0
Kc2h,10.0,5.0,1.0,0.5
QcJc,10.0,10.0,1.0,1.0
