Program Duration,9.042658386666666,mins

Hand,P1 - F,P2 - F,P1 - S,P2 - S
4sJc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sTc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s9c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s8c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s7c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s6c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s5c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s4c,667.0,667.0,1.0,1.0
4s3c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s2c,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sAd,667.0,667.0,1.0,1.0
4sKd,667.0,667.0,1.0,1.0
4sQd,4.0,2.0,0.005997001499250375,0.0029985007496251873
4sJd,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sTd,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s9d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s8d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s7d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s6d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s5d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s4d,667.0,667.0,1.0,1.0
4s3d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s2d,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sAh,667.0,667.0,1.0,1.0
4sKh,667.0,667.0,1.0,1.0
4sQh,4.0,2.0,0.005997001499250375,0.0029985007496251873
4sJh,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4sTh,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s9h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s8h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s7h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s6h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s5h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s4h,667.0,667.0,1.0,1.0
4s3h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
4s2h,1.0,1.0,0.0014992503748125937,0.0014992503748125937
3s2s,1.0,1.0,0.0014992503748125937,0.0014992503748125937
3sAc,667.0,667.0,1.0,1.0
3sKc,667.0,667.0,1.0,1.0
3sQc,3.0,2.0,0.004497751124437781,0.0029985007496251873
3sJc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
3sTc,1.0,1.0,0.0014992503748125937,0.0014992503748125937
